name,link,bio,image,special_id,collected_at
Jason Bowman,https://www.internationalcuratorsforum.org/people/jason-bowman/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Hew-Locke-Sandy-Nairne-Rogert-Malbert-Andrea-Schlieker-Claire-Doherty-Alex-Farquharson-768x490.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Sonia Boyce,https://www.internationalcuratorsforum.org/people/sonia-boyce/,"Sonia Boyce OBE RA (b. London, 1962) is an interdisciplinary artist and academic working across film, photography, print, sound and installation.
In 2022 she presented FEELING HER WAY, a major new commission for the British Pavilion at the 59th International Art Exhibition – La Biennale di Venezia for which she was awarded the Golden Lion for Best National Participation.
Boyce came to prominence in the early 1980s as a key figure in the burgeoning Black Arts Movement of that time with figurative pastel drawings and photo collages that addressed issues of race and gender in Britain. In 1987, she became one of the youngest artists of her generation to have her artwork acquired by Tate and the first Black-British female artist to enter the collection.
Since the 1990s Boyce’s practice has taken a significant multi-media and improvisational turn by bringing people together in a dynamic, social practice that encourages others to speak, sing or move in relation to the past and the present. Working across a range of media, Boyce’s practice is fundamentally collaborative and inclusive, fostering a participatory approach that questions artistic authorship and cultural difference. At the heart of her work are questions about the production and reception of unexpected gestures, with an underlying interest in the intersection of personal and political subjectivities.
For nearly forty years Boyce has consistently worked within the art school context. Since 2014 she has been a Professor at University of the Arts London, where she holds the inaugural Chair in Black Art & Design. A three year research project into Black Artists and Modernism culminated with the 2018 BBC Four documentary Whoever Heard of a Black Artist?, exploring the contribution of overlooked artists of African and Asian descent to the story of Modern British art. The artist’s 2018 retrospective at Manchester Art Gallery caused controversy when John William Waterhouse’s Hylas and the Nymphs (1896) was temporarily removed from public view. The withdrawal of the painting formed the basis of Boyce’s six-screen film and wallpaper installation Six Acts (2018).",https://www.internationalcuratorsforum.org/wp-content/uploads/2020/11/Crop-Over-768x509.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Osman Bozkurt,https://www.internationalcuratorsforum.org/people/osman-bozkurt/,"Osman Bozkurt uses photography and video to produce civic memory, to witness the subliminal intricacies and forgotten paradoxes of life in urban dwellings. Mapping the fraught spaces that are between public and private, his scenes from everyday life are humbling quotidian portraits charged with political resistance.
His photography and video works have been exhibited at Platform Garanti Contemporary Art Center/ Istanbul, Turkey (2006), Tate Modern/ London, UK (2007), Villa Manin Centro d’Arte Contemporanea/ Udine, Italy (2007), FRIEZE Art Fair/ London, UK (2008),  Palais des Beaux-Arts de Lille, France (2009), Museo Madre/ Naples, Italy (2009), Massachusetts Museum of Contemporary Art/ Massachusetts, USA (2011), Asia Triennial Manchester’11 / Manchester, UK (2011), Arrow Factory/ Beijing, China (2012), ZKM/ Karlsruhe, Germany (2013), Kunsthaus Zürich/ Switzerland (2015), PRATT MANHATTAN GALLERY, NYC, USA (2015), MAXXI Museo nazionale delle arti del XXI secolo, Rome, IT (2015), TALLINN ART HALL, Tallin, EE (2017), SCHIRN KUNSTHALLE, Frankfurt, DE (2018) and as well as many other group shows.
Bozkurt’s work was featured in numerous publications including Nafas Art Magazine, Camera Austria, The Independent, and IMAGES / Le Magazine de la Photographie. His work was included in compilations including 101 ARTWORKS-Forty Years of Turkish Contemporary Art/ Published by art-ist/Revolver, Art Works/ Deutsche Bank Collection, Szene Türkei: Abseits, aber Tor!, Triennial City:Localising Asian Art/ Cornerhouse Publication, Global Activism and Art, Conflict in the 21st Century / MIT Press and The Future of History / Neu Zürcher Zeitung Publishing.
Bozkurt is the co-founder and co-director of PiST/// Interdisciplinary Project Space, a non-for-profit, independent artist-run space in Istanbul, founded in 2006.
Bozkurt lives and works in Istanbul.",https://www.internationalcuratorsforum.org/wp-content/uploads/2020/11/Sharjah-Biennial-2009-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Betsy Bradley,https://www.internationalcuratorsforum.org/people/betsy-bradley/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2019/08/farwamoledina_interwovendetail_2018-1500x1000-1-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Danielle Brathwaite-Shirley,https://www.internationalcuratorsforum.org/people/danielle-brathwaite-shirley/,Danielle Brathwaite-Shirley is an artist living and working in London. Brathwaite-Shirley creates work that seeks to archive Black trans experience.,https://www.internationalcuratorsforum.org/wp-content/uploads/2019/03/1978_Faces-Men-and-Women-Set-9_composite_LR-1-768x316.jpeg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Dominique Brebion,https://www.internationalcuratorsforum.org/people/dominique-brebion/,"Dominique Brebion was born in 1951 in Martinique Fort-de-France, and lives and works in Martinique.
She is a graduate from the Ecole Supérieure de Journalisme (Paris) and holder of a DEA in modern literature Les Armes Miraculeuses by Aimé Césaire and Les Armes Enchantées by Wifredo Lam or the Dialogue du Scriptural et du Figural Arts. She has been an Advisor to the Regional Cultural Affairs Board of Martinique (Ministry of Culture) since 1987.
Brebion was selection organiser for Martinique for the Sao Paulo International Biennale (Brazil) in 1994, on the theme: “bursting the frame”; and 1996 on the theme: “dematerialising art”; and for the National Black Art Festival in Atlanta (USA) in 1996. She was selection organiser for Martinique’s entries to a number of Caribbean events such as Carib Art (Dutch Islands 1992), the Carivista (Barbados 1998), Migration in the Caribbean Diaspora (University of Central Florida 2001), for the cycles Femmes, formes, foules (2006), Métaphores du corps (2007), Ecritures photographiques et territoires (2008) of Martinique’s CMAC scène nationale as well as the exhibitions Atlantide Caraïbe (2008) and Vous êtes ici (2010) put on at the Fondation Clément.
Brebion has co-ordinated several artist residences in Martinique: Georges Rousse, François Bouillon, Alan Sonfist, Nils Udo, Jean Clareboudt. She was a jury member in several inter Caribbean biennales (Biennales de peinture de la Caraïbe et de l’Amérique Centrale held in the Dominican Republic in 1992, 1994, 1996, 2010 amongst others). Brebion is a founding member of the South Caribbean section of Association Internationale des Critiques d’art (AICA – SC) in 1998 and chairwoman of this section since 2007. Founder of the review ARTHÈME in 1999.",https://www.internationalcuratorsforum.org/wp-content/uploads/2017/01/Barbados-Martinique-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Ernest Breleur,https://www.internationalcuratorsforum.org/people/ernest-breleur/,"Ernest Breleur was born in 1945 in Martinique. He lives and works in Martinique.
Breleur is today a  major figure in contemporary art in the Caribbean and internationally . He has taken part several times in numerous biennials such as those of Sao Paulo, the Seychelles, Santo Domingo, Ecuador, Cuba and Dakar. His works  are presented at major exhibitions such as recently  Caribbean: Crossroad of the world at the Queens Museum of Art in New York 2012-2013, or in 2011 with Escault, Rives Dérivés, international festival of contemporary sculpture .
Breleur’s work is large, rich and multiple. It is broken down into several periods. Many know him for his qualities as a painter, before, with the fwomagé group, and after, with the mythology of the moon series, the series of floating bodies, the white series to name but a few. Ernest Breleur’s work has always been prolific, serial; in search of openness and modernity. In 1992, the artist made a definitive break with painting. Since this pivotal date, Ernest Breleur has never ceased to found his singularity as an artist with a new material, radiography, and to apprehend in a very progressive way his approach to carving. He very broadly dealt with aesthetic and ethical questions which are for him fundamental in their relationship with the violence of globalization.
Since 2013, with the return to drawing, the artist who has always questioned death, has reversed the prism and today questions the living through the series Origin of the world and The enigma of desire. Returning to sculpture at the end of 2015 with the series The living, passage through the feminine, he will develop a series of sculptures nourished by this parenthesis of drawing.
Strengthened by all the encounters with, among others, Edouard Glissant, Patrick Chamoiseau , and even  Milan Kundera, his works appear among others in the collections of the FNAC, the FRAC Martinique, the Work Bank in Washington and the Clément Foundation.",https://www.internationalcuratorsforum.org/wp-content/uploads/2017/01/Barbados-Martinique2-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Khaleb Brooks,https://www.internationalcuratorsforum.org/people/khaleb-brooks/,"Khaleb Brooks is an interdisciplinary artist, researcher and writer exploring blackness, transness and collective memory. Meshing the black queer figure with surreal environments in paintings and entering transcendental states in performance they force their audience to confront the literal and social death of black people globally.
Over the last year Khaleb has been an artist in residence at the Tate Modern, where they used the museums collection to lead weekly workshops and create work around the Trans Atlantic slave trade. Performing in the 2019 Venice Biennale and consistently pushing the boundaries of art as a tool to politically engage, Khaleb continues to exhibit globally: Institute of Contemporary Art (2020 and 2018), Schwules Museum in Berlin (2019), Gazelli Art House in London (2019), GlogauAir in Berlin (2019), 198 Contemporary in London (2017) and We- Dey Gallery in Vienna (2018).
Prior to working as an artist full time, Khaleb was an International Development practitioner where they worked with the United Nations and a multitude of NGO’s throughout Africa, Latin America and Asia. They have taken their passion for social justice and consistently seek innovative ways to bring that work to the creative sector. Khaleb, originally from Chicago, is inspired by the perseverance of black families in overcoming poverty, addiction, abuse and gang violence as well as their own experiences of being transgender. Khaleb graduated from SOAS with an MSc in Violence Conflict and Development in 2015.",https://www.internationalcuratorsforum.org/wp-content/uploads/2020/08/Khaleb-Naeem-768x768.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Tamar Clarke Brown,https://www.internationalcuratorsforum.org/people/tamar-clarke-brown/,"Tamar Clarke-Brown is a London based freelance curator, critic and creator. She holds an MFA in Curating from Goldsmiths, University of London (2016). Her interdisciplinary practice focuses on experimental futurisms, digital culture, representation and the black diaspora. Tamar has worked with institutions including Serpentine Galleries and Autograph ABP and presented at institutions such as ICA London, Tate Galleries and Bard Berlin.
Tamar contributes to platforms including AQNB, Screenshot Magazine and Protein Journal, most often writing on the intersection of technology and black critical theory, resistance and speculative futures. Recent curatorial projects include I Am at Playco (2018), embassyHACK at the Government Art Collection (2016) and #Blackmendream LDN at Buster Mantis (2016), which extended through a digital zine.",https://www.internationalcuratorsforum.org/wp-content/uploads/2016/09/venice5-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Kimbal Quist Bumstead,https://www.internationalcuratorsforum.org/people/kimball-bumstead/,"Kimbal Quist Bumstead is a multi-disciplinary artist, working in and between painting, drawing, performance, video and sound, currently living in York, UK. Bumstead works across a broad range of media and disciplines including painting, drawing, video, performance and sound, sometimes on their own and sometimes in conjunction with each other. Bumstead’s artwork explores notions of imagined and re-imagined landscapes, abstraction as a form of storytelling, and mark-making as a tool to tune-in to sensory, emotional and embodied experiences.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Tatsumi-768x512.jpeg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Lonnie Bunch,https://www.internationalcuratorsforum.org/people/lonnie-bunch/,"Lonnie G. Bunch III (born November 18, 1952) is an American educator and historian. Bunch is the 14th Secretary of the Smithsonian Institution, the first African American and first historian to serve as head of the Smithsonian.[a][b] He has spent most of his career as a history museum curator and administrator.
Bunch served as the founding director of the Smithsonian’s National Museum of African American History and Culture (NMAAHC) from 2005 to 2019. He previously served as president and director of the Chicago History Museum (Chicago Historical Society) from 2000 to 2005.[3] In the 1980s, he was the first curator at the California African American Museum, and then a curator at the Smithsonian’s National Museum of American History, wherein the 1990s, he rose to head curatorial affairs. In 2020 he was elected to the American Philosophical Society.",https://www.internationalcuratorsforum.org/wp-content/uploads/2009/11/Screenshot-2022-06-23-at-16.06.10-768x524.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Vanley Burke,https://www.internationalcuratorsforum.org/people/vanley-burke/,"Vanley Burke (born 1951) is a British Jamaican photographer and artist. His photographs capture experiences of his community's arrival in Britain, the different landscapes and cultures he encountered, the different ways of survival and experiences of the wider African-Caribbean community.
In 2021 he was awarded an Honorary Fellowship of the Royal Photographic Society.
Burke’s first notable exhibition, Handsworth from the Inside, was held at Ikon Gallery in Birmingham, and then the Commonwealth Institute in London in 1983. Since then his work has been exhibited at Light House, Birmingham Museum & Art Gallery, The Black Arts Gallery in London, Cornerhouse in Manchester and Walsall Museum and Art Gallery, and he has held solo exhibitions abroad in New York City and Mali. In addition to traditional galleries and other such settings, Burke has purposely exhibited his work in locations more easily accessible to black audiences such as community centres, clubs, pubs, churches, pool halls and schools.[7] The 1993 exhibition From Negative Stereotype to Positive Image included his work alongside that of three other Birmingham photographers: Sir Benjamin Stone (1838-1914), Ernest Dyche (1887-1973) and Claudette Holmes (born 1962).[8] He was a significant contributor of imagery to the Birmingham photography magazine and collective, Ten.8.
Burke’s work has also been used in documentaries (including Handsworth Songs, 1986), television programmes, books and on record sleeves such as UB40’s “Jeffrey Morgan”. A biography A Retrospective, on the life and works of Burke, was published by Lawrence & Wishart, edited by Mark Sealy.[9] In 1990 Burke received a call from a friend in South Africa saying: “South Africa is going to be free and we need you here.” During two visits to the country, in 1990 then in 1996, Burke photographed the life of black South Africans just after Nelson Mandela’s release from prison and the subsequent ANC celebrations hosted and attended by Mandela for the anti-Apartheid veterans.
The “Vanley Burke Archive” maintained by Birmingham City Council is a constantly growing photographic and documentary community resource. Complementing his photographic documentation, Burke collects material which samples and evidences developments and activities of the black community in Britain. The material comprises things such as posters or flyers and funeral cards that may have been seen as disposable at the time of their creation but take greater significance when maintained in the context of his archive. They evidence and provide insight of the daily activities and everyday lives, cultural and religious beliefs, the arts, political ideals, health and other facets affecting the black community and others in Birmingham and in Britain. Burke is still documenting the black community in the UK and has more recently worked on a number of projects including an exhibition and publication project documenting the Asian community in Birmingham.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/09/Vanley-Burke-768x616.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Chris Burton,https://www.internationalcuratorsforum.org/people/chris-burton/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Venice-2007-panel-768x454.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Ras Ishi Butcher,https://www.internationalcuratorsforum.org/people/ras-ishi-butcher/,"Ras Ishi Butcher is a self-taught, multi-award-winning Barbadian artist.
He has been producing art since the early 1980s, is recognised throughout the Caribbean and internationally, and is most closely associated with equally recognised, fellow Barbadian artist Ras Akyem Ramsay. His work, which is largely socially-themed, experimental and non-representional, is represented in many private and public collections including the Barbados National Art Collection. He currently teaches in the Bachelor of Fine Arts programme at the Barbados Community College.",https://www.internationalcuratorsforum.org/wp-content/uploads/2020/11/Caribbean-Pavilion-11.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Season Butler,https://www.internationalcuratorsforum.org/people/season-butler/,"Season Butler is a Berlin-based writer, artist, dramaturg and lecturer. Cygnet, Season Butler’s debut novel, was published by Dialogue Books in the UK and Harper Collins in the US in spring/summer 2019.",https://www.internationalcuratorsforum.org/wp-content/uploads/2020/05/prometheus_rubens-768x358.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Hira Butt,https://www.internationalcuratorsforum.org/people/hira-butt/,"Hira Butt is a British Pakistani artist based in Birmingham, England.
Born in 1987, Butt migrated to England from Lahore, Pakistan, after completing her Bachelor in Fine Arts in December 2009. Since then, Butt has worked on and off in different creative fields. In 2016, Butt got the opportunity to study Fine Arts and relished the chance; she stretched herself as an artist and completed her master in 2018 by winning the Master Degree Prize in Medium Practice, Birmingham City University.
Through her installations, Butt’s work explores ideologies of gender and cultural dominance, modern slavery, domestic violence, the place of South Asian women within marital and domestic spaces. Butt is also interested in the occidental impact on oriental cultures and their political, social, and psychological effects on the eastern diaspora. Finally, through personal experience and conversations with several South Asian women, Butt seeks to critique both the wedding day and the life promised that often does not materialise.
Butt often uses carefully selected mundane domestic objects, bejewel them and transform them to give them a new identity while maintaining their originality.
Some exhibitions/residenciesSome of the recent exhibitions The Art trail, Ikon- Selfridges, 2021 Solo Show, Re-thinking Dhee Kahani, Stryx, 2021 May “Ikon for Artists”, Birmingham, 2020 October “Thirteen Ways of Looking” at Herbert Gallery Coventry, The Twin; Coventry Biennial 2019, New west midlands Art 2019 Coventry.",https://www.internationalcuratorsforum.org/wp-content/uploads/2020/10/Hira-Butt-and-others-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Sarah Byrne,https://www.internationalcuratorsforum.org/people/sarah-byrne/,"Sarah Byrne is an artist based in the West Midlands, UK, interested in themes surrounding memory, family, nostalgia, identity and home.
Byrne’s work explores a set of previously unseen film photographs discovered posthumously in the attic, taken by/of my dad in the lifetime before her and her mum. The collection is a physical reminder of the things, moments and occasions which dad found interesting, funny, or beautiful, and allow her to explore her grief.
EDUCATIONMARES in Art and Design (Distinction), University of Wolverhampton, 2019PGCE (M) Post Compulsory Education, University of Wolverhampton, 2017BA (Hons) Fine Art (1st), University of Wolverhampton, 2015",https://www.internationalcuratorsforum.org/wp-content/uploads/2019/08/farwamoledina_interwovendetail_2018-1500x1000-1-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Wonkyung Byun,https://www.internationalcuratorsforum.org/people/wonkyung-byun/,,https://www.internationalcuratorsforum.org/wp-content/themes/icf/assets/images/placeholder.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Sokari Douglas Camp,https://www.internationalcuratorsforum.org/people/sokari-douglas-camp/,"Sokari Douglas Camp is a London-based artist who was born in Buguma, Rivers State, Nigeria. She is known internationally for her monumental sculptural works, which address the legacies of slavery, issues of power and gender, and the climate crisis.
Sokari studied fine art at Central School of Art and Design and the Royal College of Art. Sokari has represented Britain and Nigeria in National exhibitions and has had more than 40 solo shows worldwide, in venues such as National Museum of African Art, Smithsonian Institute 1988-89, the Museum of Mankind, London 1994/5. Her public artworks include Battle Bus: Living Memorial for Ken Saro‐Wiwa (2006), a full-scale replica of a Nigerian steel bus, which stands as a monument to the late Niger Delta activist and writer.
Sokari works intuitively and on her own, she draws ideas and works on the scale suggested by her drawings. Works vary in size from 30cm to 5 meters and more depending on the project. She is interested in movement, clothing, Kalabari culture, theatre and the environment.
Working with steel is very physical, and she used to joke that this was a way of keeping warm in the UK, but she enjoys the repetition of welding cutting and bending metal into shape. She works with sheet steel and has recently started working with recycled  oil barrels. These barrels are all over the world and familiar . Oil is a big feature in Sokari’s work because she comes from the Niger Delta where oil is the main produce. Her place of birth is unsafe to return to because of bad governance and pollution. Living in London and being gifted oil barrels by her local garage  introduced this material to her work. This made Sokari think of her environment and the products that are derived from oil/ petroleum . Every thing seems to have an element of this product, for example, on my desk, my keyboard, pen, sellotape, head phones, my jumper, and the concoction which has created my lipstick.
Sokari edits and selects what to bring forth in her sculpture. For example, ‘Manmade’   focuses on  a car and  oil barrels for a platform  (illustrating that asphalt is a petroleum derivative). These items for this installation sit in a wagon on a station in Japan. Trains are a fantastic form of transport and engineering, running on diesel or steam but needing oil to keep lubricated.This  recent sculpture embraces our past and our current state, and our attachment to oil.
In 2003 Sokari was shortlisted for the Trafalgar Square Fourth Plinth. Her work is in permanent collections at The Smithsonian Museum, Washington, D.C., Setagaya Museum, Tokyo and the British Museum, London. In 2005 she was awarded a CBE in recognition of her services to art.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/10/Sokari-Douglas-Camp-All-the-World-is-now-Richer-2012-Diaspora-Pavilion-2017-Venice.-Image-by-Francesco-Allegretto-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Winston C. Campbell,https://www.internationalcuratorsforum.org/people/winston-c-campbell/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2009/11/Screenshot-2022-06-23-at-16.06.10-768x524.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Alicia Campbell,https://www.internationalcuratorsforum.org/people/alicia-campbell/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Venice-2007-panel-768x454.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Yasmin Canvin,https://www.internationalcuratorsforum.org/people/yasmin-canvin/,"Yasmin Canvin, as someone with a Pakistani/German/British heritage, aims to make meaningful connections between artists and audiences, presenting work by artists from different cultural and international perspectives who explore social and environmental issues through cross-disciplinary practice.
In 2020 Yasmin returned to freelance curating and consulting, and she is currently working with Fermynwoods Contemporary Art, the Seven Sisters Group, the Hepworth Gallery, and the UK contemporary print sector. Yasmin is also the Operations Director for People Dancing; a UK development organisation for participatory dance.
Her recent exhibition; Where to Stand in the Wind, featured work by Marion Coutts, Simon Faithfull, Regan Gentry, Inger Lise Hansen, Jess MacNeil, SUPERFLEX and Bill Viola’s The Night Journey, and highlighted ways artists collaborate with natural forces to examine our relationship with the environment.
Yasmin has curated and toured exhibitions to many UK galleries including Angel Row, Bury St Edmunds, Oriel Davis, Dundee Museum and Art Gallery, the Sainsbury Centre for Visual Art, and Nottingham Castle Museum and Art Gallery, as well as a range of public spaces and online. Other experience includes leading a professional development programme for culturally diverse curators, before becoming Director of Fermynwoods Contemporary Art and then Director of Leicester Print Workshop.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Venice-2007-panel-768x454.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Hilary Carty,https://www.internationalcuratorsforum.org/people/hilary-carty/,"Hilary Carty is the Executive Director, Clore Leadership, a role she took up after six years as a consultant, facilitator and coach specialising in leadership development, management and organisational change. Rooted within the arts and cultural industries, Hilary drew on her creative acumen and experience to co-create bespoke interventions for an eclectic range of sectors and businesses. Prior to working independently, Hilary was the Director of the Cultural Leadership Programme a £22m government investment in excellence in leadership within the UK cultural sector.
Hilary’s earlier roles include Director, London (Arts) at Arts Council England; Director, Culture and Education at London 2012; Director of Dance for Arts Council England; and HLF London Committee Member. As Visiting Professor, Hilary lectured on leadership in universities in Austria and Germany between 2011 – 2017. In recognition of her contribution to the arts, culture and heritage, Hilary has been awarded Honorary Doctorates from the University of Westminster, De Montfort and Middlesex Universities, Honorary Fellowship of Goldsmith’s University of London and inaugural membership of the Circle of Cultural Fellows at King’s College London, and Research Fellow of its Business School. Hilary is a Governor of the Royal Ballet.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Venice-2007-panel-768x454.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Gus Casely-Hayford,https://www.internationalcuratorsforum.org/people/gus-casely-hayford/,"Dr. Gus Casely-Hayford OBE is a British curator, cultural historian, broadcaster and lecturer. He is presently the Director of V&A East and was formerly the Director of the Smithsonian National Museum of African Art in Washington, DC. He is the former executive director of Arts Strategy for Arts Council England and was previously Director of Iniva (Institute of International Visual Art).",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Venice-2007-panel-768x454.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Enrique Chagoya,https://www.internationalcuratorsforum.org/people/enrique-chagoya/,"Drawing from his experiences living on both sides of the U.S.-Mexico border in the late 70’s, and also in Europe in the late 90’s, Enrique Chagoya juxtaposes secular, popular, and religious symbols in order to address the ongoing cultural clash between the United States, Latin America and the world as well. He uses familiar pop icons to create deceptively friendly points of entry for the discussion of complex issues. Through these seemingly harmless characters Chagoya examines the recurring subject of colonialism and oppression that continues to riddle contemporary American foreign policy.
Chagoya was born and raised in Mexico City. His father, a bank employee by day and artist by night, encouraged his interest in art by teaching Chagoya color theory and how to sketch at a very early age. As a young adult, Chagoya enrolled in the Universidad Nacional Autónoma de México, where he studied political economy and contributed political cartoons to union newsletters. He relocated to Veracruz and directed a team focused on rural-development projects, a time he describes as “an incredible growing experience…[that] made me form strong views on what was happening outside in the world.” This growing political awareness would later surface in Chagoya’s art. At age 26, Chagoya moved to Berkeley, California and began working as a free-lance illustrator and graphic designer. Disheartened by what he considered to be the narrow political scope of economics programs in local colleges, Chagoya turned his interests to art. He enrolled in the San Francisco Art Institute, where he earned a BFA in printmaking in 1984. He then pursued his MA and MFA at the University of California, Berkeley, graduating in 1987. He moved to San Francisco in 1995. He has been exhibitng his work nationally and internationally for over two decades with a major retrospective organized by the Des Moines Art Center in Iowa in 2007 that traveled to UC Berkelye Art Museum and to the Palms Spring Art Museum in 2008 ( fully illustrated bilingual catalog was published). In the Fall of 2013, a major survey of his work opened at Centro Museum ARTIUM, in Vitoria-Gasteiz, capital city of the Basque Country, near Bilbao, Spain (with a trilingual catalog documenting the exhibition). The exhibition traveled to the CAAM in the Canary Islands in early 2015.
Later in 2015 the traveling print component from his retrospective Palimpsesto Canibal opened at Instituto de Artes Graficas de Oaxaca IAGO, and traveled to the Museo Nacional de la Estampa MUNAE in Mexico City in the winter of 2016. The same year he had a solo exhibition of paintings and works on paper Recent Work by Enrique Chagoya at Anglim Gilbert Gallery in San Francisco, California. In 2017 he was included in an exhibiton of American Pop art that opened in the winter at the British Museum in London, and in the fall he opened an survey of his prints at the McIninch Art Gallery at the Southern New Hampshire University.
In January 2018 he opened a survey of paintings, drawings and prints Aliens Sans Frontières at Marion Gallery at New York State University in Fredonia, NY, and in March an exhibition of new works Prints and Multiples by Enrique Chagoya at the Nevada Museum of Art in Reno, NV. In April opened a solo exhibition of Paintings and works on paper the George Adams Gallery in NYC.
In 2019 he had two solo exhibitions, Everyone is an Alienígeno at Florida Gulf Coast University Art Gallery, Fort Meyers, FL; Detention at the Border of Language Survey of prints, paintings drawings and multiples at the Coulter Gallery, Department of Art and Art History, Stanford University, Stanford, CA; He also was in a group exhibition Eye to I: Selfportraits From 1900 to Today at the Smithsonian National Portrait Gallery, through June 2019.
In 2020 he had two solo exhibitions, Detention at the Border of Language  at the Triton Museum in Santa Clara, CA, and The Seven Deadly Sins/Utopías Coloniales recent work done during shelter in place at Anglimh/Trimble Gallery in San Francisco, CA (October-December). A group exhibition (online due to Covid-19) (Re)Print: Five Print Projects at the International Print Center in New York, NY.
In 2021 he was included in the exhibition Printing the Revolution! At the Smithsonian Museum of American Art in Washington. In the fall he opened a survey of his codices and artists books Borderless at the California Palace of the Legion Art Museum in San Francisco, and a two person exhibition Double Trouble with artist Kara Maria, at the Sonoma Valley Museum of Art.
In 2022 an exhibiton of his codices Detention at the Border of Language opened at Edgewood College Gallery in Madison, WI. In the fall he is scheduled to have a solo exhibition at George Adams Gallery in New York, NY
A recent monograph “Alien”s was released in 2019, published by Kelly’s Cove in Berkeley, California.
He is currently Full Professor at Stanford University’s department of Art and Art History and his work can be found in many public collections including the Museum of Modern Art in New York, the Metropolitan museum, the Whitney Museum of American Art, San Francisco Museum of Modern Art, and the Fine Arts Museums of San Francisco among others. He has been recipient of numerous awards such as two NEA artists fellowships, one more from the National Academy of Arts and Letters in New York, residencies at Giverny and Cite Internationale des Arts in France, a Tiffany fellowship, a Guggenheim Fellowship, a Life Time Achievement Award by the Southern Graphics Council International, mention a few. He was induced to the National Academy of Design, NYC, in 2021.
He is represented by Anglim/Trimble Gallery in San Francisco, George Adams Gallery in New York, and Lisa Sette Gallery in Phoenix, AZ. His prints are published by Shark’s Ink in Lyons, Co, Electric Works in San Francisco, CA, Magnolia Editions in Oakland, CA, and ULAE Bay Shore, NY.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/17bosindentity-2_0-768x432.jpeg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
